Var1,Var2
36.261,-0.0974020812196707
36.262,-0.0854092643324784
36.263,-0.0734164474452861
36.264,-0.0614236305580938
36.265,-0.0614236305580938
36.266,-0.0494308136709015
36.267,-0.0374379967837092
36.268,-0.0254451798965169
36.269,-0.0254451798965169
36.27,-0.0134523630093246
36.271,-0.0134523630093246
36.272,-0.00145954612213226
36.273,-0.00145954612213226
36.274,-0.00145954612213226
36.275,-0.00145954612213226
36.276,0.01053327076506
36.277,0.01053327076506
36.278,0.0225260876522523
36.279,0.0345189045394447
36.28,0.0345189045394447
36.281,0.046511721426637
36.282,0.0585045383138293
36.283,0.0585045383138293
36.284,0.0585045383138293
36.285,0.046511721426637
36.286,0.046511721426637
36.287,0.046511721426637
36.288,0.046511721426637
36.289,0.046511721426637
36.29,0.0345189045394447
36.291,0.0345189045394447
36.292,0.0345189045394447
36.293,0.0345189045394447
36.294,0.0345189045394447
36.295,0.0345189045394447
36.296,0.0225260876522523
36.297,0.0225260876522523
36.298,0.0345189045394447
36.299,0.0345189045394447
36.3,0.0225260876522523
36.301,0.0225260876522523
36.302,0.0225260876522523
36.303,0.0225260876522523
36.304,0.0225260876522523
36.305,0.0225260876522523
36.306,0.0225260876522523
36.307,0.0225260876522523
36.308,0.01053327076506
36.309,0.01053327076506
36.31,0.01053327076506
36.311,0.01053327076506
36.312,0.01053327076506
36.313,0.01053327076506
36.314,0.01053327076506
36.315,0.01053327076506
36.316,-0.00145954612213226
36.317,-0.00145954612213226
36.318,-0.00145954612213226
36.319,-0.00145954612213226
36.32,0.01053327076506
36.321,0.01053327076506
36.322,0.01053327076506
36.323,0.0225260876522523
36.324,0.0225260876522523
36.325,0.0225260876522523
36.326,0.0225260876522523
36.327,0.0345189045394447
36.328,0.0345189045394447
36.329,0.046511721426637
36.33,0.046511721426637
36.331,0.046511721426637
36.332,0.0585045383138293
36.333,0.0585045383138293
36.334,0.0585045383138293
36.335,0.0704973552010216
36.336,0.0704973552010216
36.337,0.0704973552010216
36.338,0.0704973552010216
36.339,0.0704973552010216
36.34,0.0824901720882139
36.341,0.0824901720882139
36.342,0.0824901720882139
36.343,0.0824901720882139
36.344,0.0824901720882139
36.345,0.0944829889754062
36.346,0.0944829889754062
36.347,0.0944829889754062
36.348,0.0944829889754062
36.349,0.106475805862598
36.35,0.106475805862598
36.351,0.118468622749791
36.352,0.118468622749791
36.353,0.130461439636983
36.354,0.130461439636983
36.355,0.118468622749791
36.356,0.118468622749791
36.357,0.118468622749791
36.358,0.118468622749791
36.359,0.106475805862598
36.36,0.106475805862598
36.361,0.106475805862598
36.362,0.0944829889754062
36.363,0.0944829889754062
36.364,0.0944829889754062
36.365,0.0944829889754062
36.366,0.0824901720882139
36.367,0.0704973552010216
36.368,0.0704973552010216
36.369,0.0585045383138293
36.37,0.0585045383138293
36.371,0.046511721426637
36.372,0.0345189045394447
36.373,0.0225260876522523
36.374,0.01053327076506
36.375,-0.00145954612213226
36.376,-0.0134523630093246
36.377,-0.0254451798965169
36.378,-0.0254451798965169
36.379,-0.0374379967837092
36.38,-0.0374379967837092
36.381,-0.0494308136709015
36.382,-0.0494308136709015
36.383,-0.0494308136709015
36.384,-0.0494308136709015
36.385,-0.0494308136709015
36.386,-0.0494308136709015
36.387,-0.0494308136709015
36.388,-0.0614236305580938
36.389,-0.0614236305580938
36.39,-0.0614236305580938
36.391,-0.0614236305580938
36.392,-0.0614236305580938
36.393,-0.0614236305580938
36.394,-0.0734164474452861
36.395,-0.0854092643324784
36.396,-0.0854092643324784
36.397,-0.0854092643324784
36.398,-0.0974020812196707
36.399,-0.0974020812196707
36.4,-0.0974020812196707
36.401,-0.0974020812196707
36.402,-0.109394898106863
36.403,-0.109394898106863
36.404,-0.0974020812196707
36.405,-0.0974020812196707
36.406,-0.0974020812196707
36.407,-0.109394898106863
36.408,-0.109394898106863
36.409,-0.109394898106863
36.41,-0.109394898106863
36.411,-0.109394898106863
36.412,-0.109394898106863
36.413,-0.109394898106863
36.414,-0.0974020812196707
36.415,-0.0974020812196707
36.416,-0.0854092643324784
36.417,-0.0854092643324784
36.418,-0.0854092643324784
36.419,-0.0734164474452861
36.42,-0.0614236305580938
36.421,-0.0494308136709015
36.422,-0.0374379967837092
36.423,-0.0254451798965169
36.424,-0.0134523630093246
36.425,0.01053327076506
36.426,0.0225260876522523
36.427,0.046511721426637
36.428,0.046511721426637
36.429,0.0585045383138293
36.43,0.0704973552010216
36.431,0.0704973552010216
36.432,0.0704973552010216
36.433,0.0704973552010216
36.434,0.0585045383138293
36.435,0.0585045383138293
36.436,0.0585045383138293
36.437,0.0585045383138293
36.438,0.046511721426637
36.439,0.046511721426637
36.44,0.046511721426637
36.441,0.046511721426637
36.442,0.046511721426637
36.443,0.0585045383138293
36.444,0.0585045383138293
36.445,0.0585045383138293
36.446,0.046511721426637
36.447,0.046511721426637
36.448,0.046511721426637
36.449,0.046511721426637
36.45,0.046511721426637
36.451,0.046511721426637
36.452,0.046511721426637
36.453,0.046511721426637
36.454,0.046511721426637
36.455,0.046511721426637
36.456,0.046511721426637
36.457,0.046511721426637
36.458,0.0585045383138293
36.459,0.0704973552010216
36.46,0.0824901720882139
36.461,0.0824901720882139
36.462,0.0824901720882139
36.463,0.0824901720882139
36.464,0.0824901720882139
36.465,0.0704973552010216
36.466,0.0585045383138293
36.467,0.046511721426637
36.468,0.0345189045394447
36.469,0.0225260876522523
36.47,-0.00145954612213226
36.471,-0.0134523630093246
36.472,-0.0494308136709015
36.473,-0.0614236305580938
36.474,-0.0854092643324784
36.475,-0.109394898106863
36.476,-0.133380531881248
36.477,-0.14537334876844
36.478,-0.169358982542825
36.479,-0.181351799430017
36.48,-0.193344616317209
36.481,-0.205337433204401
36.482,-0.193344616317209
36.483,-0.205337433204401
36.484,-0.205337433204401
36.485,-0.193344616317209
36.486,-0.193344616317209
36.487,-0.193344616317209
36.488,-0.193344616317209
36.489,-0.193344616317209
36.49,-0.193344616317209
36.491,-0.193344616317209
36.492,-0.193344616317209
36.493,-0.193344616317209
36.494,-0.181351799430017
36.495,-0.181351799430017
36.496,-0.181351799430017
36.497,-0.169358982542825
36.498,-0.157366165655632
36.499,-0.14537334876844
36.5,-0.14537334876844
36.501,-0.14537334876844
36.502,-0.133380531881248
36.503,-0.133380531881248
36.504,-0.133380531881248
36.505,-0.133380531881248
36.506,-0.133380531881248
36.507,-0.133380531881248
36.508,-0.133380531881248
36.509,-0.121387714994055
36.51,-0.121387714994055
36.511,-0.121387714994055
36.512,-0.121387714994055
36.513,-0.121387714994055
36.514,-0.121387714994055
36.515,-0.121387714994055
36.516,-0.121387714994055
36.517,-0.133380531881248
36.518,-0.133380531881248
36.519,-0.133380531881248
36.52,-0.133380531881248
36.521,-0.133380531881248
36.522,-0.121387714994055
36.523,-0.109394898106863
36.524,-0.0854092643324784
36.525,-0.0374379967837092
36.526,-0.00145954612213226
36.527,0.0585045383138293
36.528,0.118468622749791
36.529,0.202418340960137
36.53,0.32234650983206
36.531,0.490245946252752
36.532,0.694123833335021
36.533,0.94597298796606
36.534,1.23380059325868
36.535,1.53362101543848
36.536,1.84543425450548
36.537,2.15724749357248
36.538,2.45706791575229
36.539,2.74489552104491
36.54,3.00873749256314
36.541,3.23660101341979
36.542,3.41649326672768
36.543,3.56040706937398
36.544,3.65634960447152
36.545,3.6923280551331
36.546,3.68033523824591
36.547,3.56040706937398
36.548,3.32055073163014
36.549,2.93678059123998
36.55,2.42108946509071
36.551,1.79746298695671
36.552,1.13785805816114
36.553,0.442274678703983
36.554,-0.241315883865978
36.555,-0.876935178887171
36.556,-1.46458320635959
36.557,-1.98027433250886
36.558,-2.41201574044779
36.559,-2.74781461328917
36.56,-2.97567813414582
36.561,-3.11959193679213
36.562,-3.17955602122809
36.563,-3.14357757056652
36.564,-3.04763503546898
36.565,-2.90372123282267
36.566,-2.71183616262759
36.567,-2.49596545865813
36.568,-2.26810193780148
36.569,-2.05223123383202
36.57,-1.82436771297536
36.571,-1.62048982589309
36.572,-1.44059757258521
36.573,-1.26070531927732
36.574,-1.11679151663102
36.575,-0.984870530871901
36.576,-0.864942361999978
36.577,-0.76899982690244
36.578,-0.673057291804901
36.579,-0.601100390481748
36.58,-0.529143489158594
36.581,-0.469179404722632
36.582,-0.421208137173863
36.583,-0.385229686512286
36.584,-0.349251235850709
36.585,-0.325265602076325
36.586,-0.30127996830194
36.587,-0.277294334527555
36.588,-0.253308700753171
36.589,-0.241315883865978
36.59,-0.217330250091594
36.591,-0.205337433204401
36.592,-0.181351799430017
36.593,-0.169358982542825
36.594,-0.14537334876844
36.595,-0.133380531881248
36.596,-0.121387714994055
36.597,-0.121387714994055
36.598,-0.109394898106863
36.599,-0.121387714994055
36.6,-0.121387714994055
36.601,-0.133380531881248
36.602,-0.14537334876844
36.603,-0.14537334876844
36.604,-0.157366165655632
36.605,-0.157366165655632
36.606,-0.157366165655632
36.607,-0.14537334876844
36.608,-0.14537334876844
36.609,-0.133380531881248
36.61,-0.133380531881248
36.611,-0.133380531881248
36.612,-0.121387714994055
36.613,-0.121387714994055
36.614,-0.121387714994055
36.615,-0.121387714994055
36.616,-0.121387714994055
36.617,-0.121387714994055
36.618,-0.109394898106863
36.619,-0.109394898106863
36.62,-0.109394898106863
36.621,-0.109394898106863
36.622,-0.109394898106863
36.623,-0.0974020812196707
36.624,-0.0974020812196707
36.625,-0.0854092643324784
36.626,-0.0854092643324784
36.627,-0.0734164474452861
36.628,-0.0614236305580938
36.629,-0.0614236305580938
36.63,-0.0494308136709015
36.631,-0.0494308136709015
36.632,-0.0374379967837092
36.633,-0.0254451798965169
36.634,-0.0254451798965169
36.635,-0.0254451798965169
36.636,-0.0134523630093246
36.637,-0.0134523630093246
36.638,-0.0134523630093246
36.639,-0.0134523630093246
36.64,-0.0134523630093246
36.641,-0.0134523630093246
36.642,-0.0134523630093246
36.643,-0.00145954612213226
36.644,-0.00145954612213226
36.645,-0.00145954612213226
36.646,0.01053327076506
36.647,0.0225260876522523
36.648,0.0345189045394447
36.649,0.046511721426637
36.65,0.046511721426637
36.651,0.0585045383138293
36.652,0.0704973552010216
36.653,0.0944829889754062
36.654,0.106475805862598
36.655,0.118468622749791
36.656,0.130461439636983
36.657,0.130461439636983
36.658,0.118468622749791
36.659,0.118468622749791
36.66,0.106475805862598
36.661,0.0944829889754062
36.662,0.0824901720882139
36.663,0.0704973552010216
36.664,0.0704973552010216
36.665,0.0585045383138293
36.666,0.046511721426637
36.667,0.046511721426637
36.668,0.0345189045394447
36.669,0.0345189045394447
36.67,0.0225260876522523
36.671,0.0225260876522523
36.672,0.0225260876522523
36.673,0.0225260876522523
36.674,0.0225260876522523
36.675,0.0225260876522523
36.676,0.0225260876522523
36.677,0.0345189045394447
36.678,0.046511721426637
36.679,0.0585045383138293
36.68,0.0585045383138293
36.681,0.0704973552010216
36.682,0.0704973552010216
36.683,0.0704973552010216
36.684,0.0704973552010216
36.685,0.0585045383138293
36.686,0.0585045383138293
36.687,0.046511721426637
36.688,0.046511721426637
36.689,0.046511721426637
36.69,0.046511721426637
36.691,0.046511721426637
36.692,0.046511721426637
36.693,0.046511721426637
36.694,0.046511721426637
36.695,0.0585045383138293
36.696,0.0585045383138293
36.697,0.0585045383138293
36.698,0.0704973552010216
36.699,0.0704973552010216
36.7,0.0704973552010216
36.701,0.0704973552010216
36.702,0.0704973552010216
36.703,0.0704973552010216
36.704,0.0704973552010216
36.705,0.0824901720882139
36.706,0.0704973552010216
36.707,0.0704973552010216
36.708,0.0704973552010216
36.709,0.0704973552010216
36.71,0.0704973552010216
36.711,0.0704973552010216
36.712,0.0704973552010216
36.713,0.0704973552010216
36.714,0.0704973552010216
36.715,0.0585045383138293
36.716,0.0704973552010216
36.717,0.0585045383138293
36.718,0.0585045383138293
36.719,0.0585045383138293
36.72,0.0585045383138293
36.721,0.046511721426637
36.722,0.046511721426637
36.723,0.046511721426637
36.724,0.046511721426637
36.725,0.046511721426637
36.726,0.0345189045394447
36.727,0.0345189045394447
36.728,0.0345189045394447
36.729,0.0345189045394447
36.73,0.0225260876522523
36.731,0.0225260876522523
36.732,0.01053327076506
36.733,-0.00145954612213226
36.734,-0.0134523630093246
36.735,-0.0134523630093246
36.736,-0.0374379967837092
36.737,-0.0494308136709015
36.738,-0.0494308136709015
36.739,-0.0614236305580938
36.74,-0.0734164474452861
36.741,-0.0734164474452861
36.742,-0.0854092643324784
36.743,-0.0974020812196707
36.744,-0.0974020812196707
36.745,-0.109394898106863
36.746,-0.121387714994055
36.747,-0.133380531881248
36.748,-0.133380531881248
36.749,-0.14537334876844
36.75,-0.157366165655632
36.751,-0.157366165655632
36.752,-0.169358982542825
36.753,-0.169358982542825
36.754,-0.181351799430017
36.755,-0.193344616317209
36.756,-0.193344616317209
36.757,-0.205337433204401
36.758,-0.217330250091594
36.759,-0.217330250091594
36.76,-0.229323066978786
36.761,-0.229323066978786
36.762,-0.217330250091594
36.763,-0.217330250091594
36.764,-0.217330250091594
36.765,-0.205337433204401
36.766,-0.193344616317209
36.767,-0.193344616317209
36.768,-0.181351799430017
36.769,-0.169358982542825
36.77,-0.14537334876844
36.771,-0.133380531881248
36.772,-0.109394898106863
36.773,-0.0854092643324784
36.774,-0.0734164474452861
36.775,-0.0494308136709015
36.776,-0.0374379967837092
36.777,-0.0254451798965169
36.778,-0.0134523630093246
36.779,-0.00145954612213226
36.78,0.01053327076506
36.781,0.01053327076506
36.782,0.0225260876522523
36.783,0.0345189045394447
36.784,0.0345189045394447
36.785,0.046511721426637
36.786,0.0345189045394447
36.787,0.0345189045394447
36.788,0.0345189045394447
36.789,0.0345189045394447
36.79,0.0345189045394447
36.791,0.0345189045394447
36.792,0.0225260876522523
36.793,0.0345189045394447
36.794,0.046511721426637
36.795,0.046511721426637
36.796,0.0585045383138293
36.797,0.0585045383138293
36.798,0.0704973552010216
36.799,0.0704973552010216
36.8,0.0704973552010216
36.801,0.0824901720882139
36.802,0.0704973552010216
36.803,0.0824901720882139
36.804,0.0704973552010216
36.805,0.0704973552010216
36.806,0.0704973552010216
36.807,0.0704973552010216
36.808,0.0704973552010216
36.809,0.0704973552010216
36.81,0.0585045383138293
36.811,0.0585045383138293
36.812,0.0585045383138293
36.813,0.046511721426637
36.814,0.046511721426637
36.815,0.046511721426637
36.816,0.0345189045394447
36.817,0.0345189045394447
36.818,0.0345189045394447
36.819,0.0225260876522523
36.82,0.01053327076506
36.821,0.01053327076506
36.822,-0.00145954612213226
36.823,-0.00145954612213226
36.824,-0.0134523630093246
36.825,-0.0254451798965169
36.826,-0.0254451798965169
36.827,-0.0254451798965169
36.828,-0.0254451798965169
36.829,-0.0254451798965169
36.83,-0.0254451798965169
36.831,-0.0254451798965169
36.832,-0.0254451798965169
36.833,-0.0254451798965169
36.834,-0.0254451798965169
36.835,-0.0254451798965169
36.836,-0.0134523630093246
36.837,-0.0134523630093246
36.838,-0.00145954612213226
36.839,-0.00145954612213226
36.84,0.01053327076506
36.841,0.0225260876522523
36.842,0.0225260876522523
36.843,0.0345189045394447
36.844,0.0345189045394447
36.845,0.046511721426637
36.846,0.046511721426637
36.847,0.0585045383138293
36.848,0.0585045383138293
36.849,0.0704973552010216
36.85,0.0704973552010216
36.851,0.0824901720882139
36.852,0.0824901720882139
36.853,0.0824901720882139
36.854,0.0704973552010216
36.855,0.0704973552010216
36.856,0.0704973552010216
36.857,0.0585045383138293
36.858,0.0585045383138293
36.859,0.0585045383138293
36.86,0.0585045383138293
36.861,0.0704973552010216
36.862,0.0704973552010216
36.863,0.0824901720882139
36.864,0.0944829889754062
36.865,0.106475805862598
36.866,0.118468622749791
36.867,0.118468622749791
36.868,0.130461439636983
36.869,0.118468622749791
36.87,0.118468622749791
36.871,0.118468622749791
36.872,0.106475805862598
36.873,0.118468622749791
36.874,0.106475805862598
36.875,0.106475805862598
36.876,0.106475805862598
36.877,0.0944829889754062
36.878,0.0824901720882139
36.879,0.0824901720882139
36.88,0.0704973552010216
36.881,0.0704973552010216
36.882,0.0704973552010216
36.883,0.0704973552010216
36.884,0.0585045383138293
36.885,0.0585045383138293
36.886,0.046511721426637
36.887,0.0345189045394447
36.888,0.0345189045394447
36.889,0.01053327076506
36.89,0.01053327076506
36.891,-0.00145954612213226
36.892,-0.0134523630093246
36.893,-0.0254451798965169
36.894,-0.0254451798965169
36.895,-0.0374379967837092
36.896,-0.0374379967837092
36.897,-0.0254451798965169
36.898,-0.0254451798965169
36.899,-0.0134523630093246
36.9,-0.00145954612213226
36.901,0.01053327076506
36.902,0.0225260876522523
36.903,0.0225260876522523
36.904,0.0225260876522523
36.905,0.0225260876522523
36.906,0.0345189045394447
36.907,0.0345189045394447
36.908,0.0345189045394447
36.909,0.0345189045394447
36.91,0.0345189045394447
36.911,0.0225260876522523
36.912,0.0225260876522523
36.913,0.0345189045394447
36.914,0.0225260876522523
36.915,0.0345189045394447
36.916,0.0225260876522523
36.917,0.0225260876522523
36.918,0.01053327076506
36.919,-0.00145954612213226
36.92,-0.00145954612213226
36.921,-0.00145954612213226
36.922,-0.00145954612213226
36.923,-0.00145954612213226
36.924,-0.00145954612213226
36.925,0.0225260876522523
36.926,0.0345189045394447
36.927,0.0585045383138293
36.928,0.0944829889754062
36.929,0.106475805862598
36.93,0.118468622749791
36.931,0.130461439636983
36.932,0.142454256524175
36.933,0.142454256524175
36.934,0.130461439636983
36.935,0.130461439636983
36.936,0.130461439636983
36.937,0.130461439636983
36.938,0.118468622749791
36.939,0.106475805862598
36.94,0.0944829889754062
36.941,0.106475805862598
36.942,0.0944829889754062
36.943,0.0944829889754062
36.944,0.0944829889754062
36.945,0.0944829889754062
36.946,0.0944829889754062
36.947,0.106475805862598
36.948,0.0944829889754062
36.949,0.0944829889754062
36.95,0.0944829889754062
36.951,0.0944829889754062
36.952,0.0944829889754062
36.953,0.0944829889754062
36.954,0.106475805862598
36.955,0.106475805862598
36.956,0.106475805862598
36.957,0.118468622749791
36.958,0.106475805862598
36.959,0.106475805862598
36.96,0.0944829889754062
36.961,0.0944829889754062
36.962,0.0824901720882139
36.963,0.0824901720882139
36.964,0.0824901720882139
36.965,0.0944829889754062
36.966,0.0824901720882139
36.967,0.0944829889754062
36.968,0.0944829889754062
36.969,0.0824901720882139
36.97,0.0824901720882139
36.971,0.0704973552010216
36.972,0.0704973552010216
36.973,0.0704973552010216
36.974,0.0704973552010216
36.975,0.0585045383138293
36.976,0.0345189045394447
36.977,0.0225260876522523
36.978,0.01053327076506
36.979,-0.00145954612213226
36.98,-0.0134523630093246
36.981,-0.0254451798965169
36.982,-0.0374379967837092
36.983,-0.0494308136709015
36.984,-0.0494308136709015
36.985,-0.0614236305580938
36.986,-0.0494308136709015
36.987,-0.0494308136709015
36.988,-0.0494308136709015
36.989,-0.0614236305580938
36.99,-0.0614236305580938
36.991,-0.0734164474452861
36.992,-0.0734164474452861
36.993,-0.0854092643324784
36.994,-0.0974020812196707
36.995,-0.0974020812196707
36.996,-0.0974020812196707
36.997,-0.0974020812196707
36.998,-0.0974020812196707
36.999,-0.0974020812196707
37,-0.0974020812196707
37.001,-0.0854092643324784
37.002,-0.0974020812196707
37.003,-0.0974020812196707
37.004,-0.109394898106863
37.005,-0.121387714994055
37.006,-0.121387714994055
37.007,-0.121387714994055
37.008,-0.121387714994055
37.009,-0.121387714994055
37.01,-0.133380531881248
37.011,-0.133380531881248
37.012,-0.121387714994055
37.013,-0.121387714994055
37.014,-0.133380531881248
37.015,-0.133380531881248
37.016,-0.133380531881248
37.017,-0.133380531881248
37.018,-0.133380531881248
37.019,-0.133380531881248
37.02,-0.133380531881248
37.021,-0.133380531881248
37.022,-0.133380531881248
37.023,-0.133380531881248
37.024,-0.133380531881248
37.025,-0.133380531881248
37.026,-0.133380531881248
37.027,-0.14537334876844
37.028,-0.14537334876844
37.029,-0.14537334876844
37.03,-0.133380531881248
37.031,-0.109394898106863
37.032,-0.0614236305580938
37.033,-0.0254451798965169
37.034,0.0345189045394447
37.035,0.0944829889754062
37.036,0.190425524072945
37.037,0.334339326719252
37.038,0.502238763139945
37.039,0.730102283996598
37.04,0.993944255514829
37.041,1.28177186080744
37.042,1.58159228298725
37.043,1.88141270516706
37.044,2.18123312734687
37.045,2.45706791575229
37.046,2.73290270415771
37.047,2.97275904190156
37.048,3.18862974587102
37.049,3.3805148160661
37.05,3.5364214355996
37.051,3.65634960447152
37.052,3.71631368890748
37.053,3.71631368890748
37.054,3.57239988626117
37.055,3.29656509785575
37.056,2.86482368991683
37.057,2.30116129621879
37.058,1.6655420011976
37.059,0.981951438627637
37.06,0.298360876057675
37.061,-0.361244052737901
37.062,-0.984870530871901
37.063,-1.53654010768275
37.064,-2.01625278317044
37.065,-2.40002292356059
37.066,-2.6998433457404
37.067,-2.89172841593548
37.068,-2.98767095103302
37.069,-3.0116565848074
37.07,-2.95169250037144
37.071,-2.81977151461232
37.072,-2.63987926130444
37.073,-2.43600137422217
37.074,-2.22013067025271
37.075,-1.99226714939606
37.076,-1.7644036285394
37.077,-1.54853292456994
37.078,-1.35664785437486
37.079,-1.18874841795417
37.08,-1.03284179842067
37.081,-0.900920812661555
37.082,-0.76899982690244
37.083,-0.673057291804901
37.084,-0.601100390481748
37.085,-0.529143489158594
37.086,-0.469179404722632
37.087,-0.421208137173863
37.088,-0.385229686512286
37.089,-0.349251235850709
37.09,-0.325265602076325
37.091,-0.313272785189132
37.092,-0.289287151414748
37.093,-0.277294334527555
37.094,-0.265301517640363
37.095,-0.253308700753171
37.096,-0.241315883865978
37.097,-0.241315883865978
37.098,-0.217330250091594
37.099,-0.205337433204401
37.1,-0.193344616317209
37.101,-0.193344616317209
37.102,-0.169358982542825
37.103,-0.157366165655632
37.104,-0.157366165655632
37.105,-0.14537334876844
37.106,-0.121387714994055
37.107,-0.109394898106863
37.108,-0.109394898106863
37.109,-0.0974020812196707
37.11,-0.0854092643324784
37.111,-0.0854092643324784
37.112,-0.0854092643324784
37.113,-0.0854092643324784
37.114,-0.0854092643324784
37.115,-0.0854092643324784
37.116,-0.0854092643324784
37.117,-0.0854092643324784
37.118,-0.0854092643324784
37.119,-0.0974020812196707
37.12,-0.0854092643324784
37.121,-0.0974020812196707
37.122,-0.0974020812196707
37.123,-0.0854092643324784
37.124,-0.0854092643324784
37.125,-0.0734164474452861
37.126,-0.0494308136709015
37.127,-0.0494308136709015
37.128,-0.0374379967837092
37.129,-0.0374379967837092
37.13,-0.0254451798965169
37.131,-0.0254451798965169
37.132,-0.0134523630093246
37.133,-0.00145954612213226
37.134,-0.00145954612213226
37.135,0.01053327076506
37.136,0.01053327076506
37.137,0.0225260876522523
37.138,0.0345189045394447
37.139,0.046511721426637
37.14,0.0585045383138293
37.141,0.0704973552010216
37.142,0.0704973552010216
37.143,0.0704973552010216
37.144,0.0704973552010216
37.145,0.0585045383138293
37.146,0.0585045383138293
37.147,0.0585045383138293
37.148,0.046511721426637
37.149,0.046511721426637
37.15,0.0345189045394447
37.151,0.0225260876522523
37.152,0.0225260876522523
37.153,0.0225260876522523
37.154,0.01053327076506
37.155,0.01053327076506
37.156,0.0225260876522523
37.157,0.0345189045394447
37.158,0.0345189045394447
37.159,0.046511721426637
37.16,0.046511721426637
37.161,0.0585045383138293
37.162,0.0585045383138293
37.163,0.046511721426637
37.164,0.046511721426637
37.165,0.0345189045394447
37.166,0.0345189045394447
37.167,0.0225260876522523
37.168,0.0225260876522523
37.169,0.0225260876522523
37.17,0.0225260876522523
37.171,0.0225260876522523
37.172,0.0345189045394447
37.173,0.046511721426637
37.174,0.046511721426637
37.175,0.0704973552010216
37.176,0.0824901720882139
37.177,0.0824901720882139
37.178,0.0824901720882139
37.179,0.0824901720882139
37.18,0.0824901720882139
37.181,0.0824901720882139
37.182,0.0944829889754062
37.183,0.106475805862598
37.184,0.118468622749791
37.185,0.118468622749791
37.186,0.130461439636983
37.187,0.130461439636983
37.188,0.130461439636983
37.189,0.130461439636983
37.19,0.142454256524175
37.191,0.142454256524175
37.192,0.142454256524175
37.193,0.130461439636983
37.194,0.130461439636983
37.195,0.130461439636983
37.196,0.130461439636983
37.197,0.142454256524175
37.198,0.130461439636983
37.199,0.142454256524175
37.2,0.142454256524175
37.201,0.142454256524175
37.202,0.142454256524175
37.203,0.130461439636983
37.204,0.130461439636983
37.205,0.130461439636983
37.206,0.118468622749791
37.207,0.118468622749791
37.208,0.118468622749791
37.209,0.106475805862598
37.21,0.106475805862598
37.211,0.106475805862598
37.212,0.0944829889754062
37.213,0.0944829889754062
37.214,0.0824901720882139
37.215,0.0824901720882139
37.216,0.0704973552010216
37.217,0.0585045383138293
37.218,0.0585045383138293
37.219,0.0585045383138293
37.22,0.0704973552010216
37.221,0.0704973552010216
37.222,0.0704973552010216
37.223,0.0704973552010216
37.224,0.0824901720882139
37.225,0.0824901720882139
37.226,0.0824901720882139
37.227,0.0824901720882139
37.228,0.0824901720882139
37.229,0.0824901720882139
37.23,0.0704973552010216
37.231,0.0704973552010216
37.232,0.0585045383138293
37.233,0.0585045383138293
37.234,0.0585045383138293
37.235,0.046511721426637
37.236,0.046511721426637
37.237,0.0345189045394447
37.238,0.0345189045394447
37.239,0.0345189045394447
37.24,0.0345189045394447
37.241,0.0345189045394447
37.242,0.0225260876522523
37.243,0.0225260876522523
37.244,0.0225260876522523
37.245,0.0225260876522523
37.246,0.0225260876522523
37.247,0.0225260876522523
37.248,0.0225260876522523
37.249,0.01053327076506
37.25,0.0225260876522523
37.251,0.01053327076506
37.252,0.01053327076506
37.253,0.01053327076506
37.254,0.01053327076506
37.255,-0.00145954612213226
37.256,-0.00145954612213226
37.257,-0.00145954612213226
37.258,-0.00145954612213226
37.259,-0.00145954612213226
37.26,-0.00145954612213226
37.261,-0.00145954612213226
37.262,0.01053327076506
37.263,0.01053327076506
37.264,0.01053327076506
37.265,-0.00145954612213226
37.266,-0.0134523630093246
37.267,-0.0254451798965169
37.268,-0.0374379967837092
37.269,-0.0494308136709015
37.27,-0.0494308136709015
37.271,-0.0614236305580938
37.272,-0.0734164474452861
37.273,-0.0734164474452861
37.274,-0.0734164474452861
37.275,-0.0854092643324784
37.276,-0.0854092643324784
37.277,-0.0854092643324784
37.278,-0.0854092643324784
37.279,-0.0734164474452861
37.28,-0.0614236305580938
37.281,-0.0494308136709015
37.282,-0.0374379967837092
37.283,-0.0374379967837092
37.284,-0.0254451798965169
37.285,-0.0254451798965169
37.286,-0.0374379967837092
37.287,-0.0374379967837092
37.288,-0.0374379967837092
37.289,-0.0374379967837092
37.29,-0.0374379967837092
37.291,-0.0254451798965169
37.292,-0.0254451798965169
37.293,-0.0254451798965169
37.294,-0.0134523630093246
37.295,-0.0134523630093246
37.296,-0.00145954612213226
37.297,0.01053327076506
37.298,0.01053327076506
37.299,0.01053327076506
37.3,0.0225260876522523
37.301,0.01053327076506
37.302,0.0225260876522523
37.303,0.0225260876522523
37.304,0.0225260876522523
37.305,0.01053327076506
37.306,0.0225260876522523
37.307,0.01053327076506
37.308,0.0225260876522523
37.309,0.0225260876522523
37.31,0.0345189045394447
37.311,0.0345189045394447
37.312,0.0345189045394447
37.313,0.0345189045394447
37.314,0.0345189045394447
37.315,0.0225260876522523
37.316,0.0225260876522523
37.317,0.0225260876522523
37.318,0.0345189045394447
37.319,0.0345189045394447
37.32,0.0225260876522523
37.321,0.0225260876522523
37.322,0.0225260876522523
37.323,0.0225260876522523
37.324,0.01053327076506
37.325,0.01053327076506
37.326,0.01053327076506
37.327,0.01053327076506
37.328,-0.00145954612213226
37.329,-0.00145954612213226
37.33,-0.0134523630093246
37.331,-0.0134523630093246
37.332,-0.0254451798965169
37.333,-0.0254451798965169
37.334,-0.0254451798965169
37.335,-0.0254451798965169
37.336,-0.0254451798965169
